# t-SNE coordinates file
M11813.1,22.1101836894,-4.41439539923
AJ318471.1,-6.12876218643,-19.8326620126
JX421753.1,-6.1302157469,-19.8335206856
KC960671.1,-6.12910102721,-19.8272538932
AY264776.1,-6.08832805423,-21.2864752489
GU071091.1,-6.16725471639,-21.0725208082
AY264777.1,-6.09418613103,-21.2329245831
AY264778.1,-6.09420047061,-21.2434593537
AY264775.1,-6.08300088877,-21.2843123534
V01146.1,-6.17101612101,-21.0780490527
AY264774.1,-6.17110034751,-21.0783933481
AF547987.1,0.0355075062649,8.31253889405
EU622808.1,23.1326569195,-7.43246299073
X99260.1,22.5004013082,-3.55141886624
GQ149088.1,3.10487365979,-22.5665854833
DQ085810.2,3.14279498085,-22.5757592104
X60322.1,3.14452483189,-22.5697068522
X51344.1,21.963293516,11.4414639135
M17988.1,15.0200925167,27.7963534869
D00624.1,14.5834301069,-0.871777249762
M57538.1,-13.5428060375,8.18417393209
JF719733.1,4.17110105383,-5.26583566565
AB334721.1,2.58588916862,-5.20492374153
JF719732.1,2.61322213813,-5.20432165128
AB334720.1,2.61540560489,-5.1936886769
J02448.1,2.61526266962,-5.19383991544
V00606.1,2.61786221653,-5.21297058707
GQ153919.1,2.56739484167,-5.19298623926
JF719734.1,2.56288964015,-5.24793252201
J02451.1,2.68709680197,-5.25843738617
X02139.1,2.49549275669,-5.92916476325
U02303.1,-0.32155249396,10.9890889089
X14336.1,1.40546185946,-6.83725688251
JX412914.1,1.38264035292,-5.28539091005
V00604.2,2.61659744646,-5.20336297188
X52107.1,-18.4547275836,4.09098434418
M11912.1,11.5169760438,-21.5851342545
M19377.1,11.5177527481,-21.5861749865
X58839.1,4.84188257084,20.8609928146
M17461.1,-15.1604626945,-10.0547327974
DQ785295.1,-15.1446134809,-8.15640187258
DQ785294.1,-15.2072381504,-8.22407080903
DQ785293.1,-15.0654176922,-8.29254151463
DQ785290.1,-15.3769679015,-8.07770810384
DQ785291.1,-15.3182402147,-7.86233446285
M17462.1,-14.7474936525,-8.30555456829
DQ785292.1,-15.3533305978,-8.03771478559
M12921.1,-15.4629866604,-11.8042265896
DQ785288.1,-15.7265984879,-5.33040576567
DQ785289.1,-15.4746478389,-11.9094035152
DQ785287.1,-15.7373201041,-5.14593381381
X80191.1,-12.4050248472,-3.89802371227
DQ836063.1,-7.11412769315,-4.55252431402
AP008983.1,21.7546493801,8.12658031781
X96987.2,23.9023364028,-6.71977736716
EF455602.1,3.61002896973,13.1797667628
AY303349.1,10.390304492,4.59401662391
AY216660.1,3.12571295777,11.1088848706
AF424781.1,0.0547280448501,27.3836619406
AF242738.3,12.2243628866,21.9876673494
AJ609634.1,12.6717318703,15.8140257028
AY135486.1,-7.21545472025,3.67734468553
AJ131519.1,13.8211063666,20.0665984243
AJ278322.4,-16.0170430338,-0.571401674225
AF022214.1,-20.7514620206,-18.738880392
KF676640.1,28.2973919062,1.39810568561
AF011378.1,28.267979597,-0.553880917076
KM606994.1,10.6149297548,8.08824470653
KM606998.1,10.6123681434,8.08862106246
KM606996.1,10.6130734586,8.08939121865
KM606997.1,10.6123155824,8.08929963096
KM606995.1,10.6123070704,8.08976495163
KM606999.1,10.6130830266,8.08845933064
AF165214.2,-11.4553417855,6.02929819641
L48605.1,26.5050573558,1.07123713333
AJ245616.1,13.164155832,21.8374938648
AF176025.1,13.1641573722,21.8374900415
Z18946.1,-19.8076740562,-18.1624560486
AF222060.1,-17.4824705505,-13.1011992422
AF246223.1,20.6368351031,10.4465450998
AF109874.2,12.1033151849,21.9587905558
Y13918.1,-19.3238566136,7.53203693157
AB008550.1,-19.3237727973,7.53223258928
AF304433.1,12.2306384937,21.9681786357
L33769.1,27.6433114821,-0.219844196769
EU409559.1,4.1381397244,13.3644138616
AF069529.1,0.442874823333,4.21723886496
KC171647.1,4.29881511169,13.2661939152
FJ483843.1,-8.66419418994,-4.91212053126
FJ483840.1,-11.9858470474,0.213013101638
AB971354.1,-9.00196235938,-5.32874837209
FJ483841.1,-7.97608113999,-2.61164530695
FJ483844.1,-8.38509417962,0.119359470314
AF059242.1,-12.2187740037,-7.44532366631
GQ153931.1,-8.76674606005,-5.44619791211
FJ483842.1,-9.27361032325,-5.42254278907
AJ242593.1,10.5921049104,25.3207945429
DQ003637.1,10.5306678168,25.3157642332
DQ003638.2,19.4064329427,3.62776310156
AF064539.1,-1.15535651328,3.06173071702
U38906.1,12.2864484713,22.0081997908
KM607001.1,10.3559014698,8.24153648158
DQ904452.1,10.3416858938,8.2448285624
JN698994.1,-21.728278581,19.3959833026
L13696.1,15.4707416535,11.9394794197
FJ194439.1,-4.25480920679,-21.1882521711
AF396866.1,-17.0487351257,9.60534330468
AY343333.1,9.9076292545,1.84710982489
AJ251789.2,3.08738439721,12.2009431755
X98106.1,4.94705941549,4.84616849675
DQ517338.1,0.240809446727,27.8082784038
AY954970.1,28.5200697983,10.3835197437
AY954950.1,0.202522956152,28.0643167274
U82619.2,-9.98199653449,3.76792120112
JF966203.1,17.1912622809,3.02989039547
HQ268735.1,12.6083301156,15.2724738615
AY954953.1,0.15725010259,27.4652097554
AF009630.1,30.6742676002,0.5704232167
AF115103.1,14.1892165267,16.342907616
KC736978.1,-10.5045715616,3.47934212527
AF020713.1,24.2386285434,1.61838852565
AF157835.1,0.306043477451,12.4754188503
KM607000.1,9.88341596697,7.95902581901
D89074.1,3.25532372754,1.02024619797
AF125163.2,-3.72808065927,10.630434237
AB009866.2,13.3376436556,28.4591004635
AF115102.1,14.2612810165,16.2912239152
HE861935.1,13.9752269634,16.1473527459
AY283928.2,6.49137587704,5.97120008965
JN849462.1,6.49165840308,5.97172452823
AF074945.1,20.4740368547,10.9286080116
AF065411.1,0.0101904151414,-9.31509499831
JF461087.1,21.9342445694,-11.6462420115
AF320576.1,21.9351731867,-11.6530791449
AF158600.2,14.0523022784,16.1963709361
DQ054536.1,29.8654525715,1.45480845439
AB002632.1,2.53664409067,1.36394710894
U88974.1,14.0548417943,16.2097549289
AF068845.1,-21.6741904265,18.5384311932
AF085222.2,14.1953340077,16.1365913313
U41758.1,15.0727308542,-2.70859178434
AF133242.2,21.941139039,11.4318774488
FJ008913.1,-2.2897326183,24.0958599514
AY736146.1,-0.627594428594,6.78417423482
AJ298298.1,-11.2721015119,1.88669464722
AJ270057.1,15.0781584424,-1.39502747914
AP001553.1,-1.01346784845,25.7063068058
AJ251805.1,-6.20453693185,-19.3837248396
AF145054.1,14.1033498561,16.2617889998
DQ394808.1,12.4055918156,21.6833394122
DQ394809.1,12.388111057,21.6984588622
AF349457.1,12.1852878651,21.8187186061
DQ394807.1,12.3580278843,21.7745349494
DQ394806.1,12.1467957952,21.86081157
DQ394810.1,12.3733832189,21.7834559357
AF440695.1,-29.4663892513,1.52890682825
AY375531.1,8.06440794155,1.64864668043
HE981739.1,7.09782607948,1.5602175593
AY967407.1,6.9727903839,-1.17553162041
HQ317393.2,6.49719431174,5.97095348903
AE002163.1,15.0628393591,-1.30929421937
AF226851.1,-16.4324116885,-6.71388003029
AF226852.1,-15.1227474403,-7.5271346226
AF226853.1,-17.2800560774,-7.6183652315
AJ302074.2,12.7530955089,17.0501240801
DQ113772.1,12.7633777244,17.0614833364
AB043678.1,5.69491020516,0.321405524625
AB043679.1,4.21293397019,0.360225077132
AB012573.1,4.9081166049,0.254507967848
AB012574.1,6.08293675216,3.21572806913
AF191796.1,19.1239684579,-4.45035524936
AF191797.1,9.49555655159,0.411432031228
AB044554.1,13.6510155872,28.5242027889
AB045978.2,13.4055837633,30.4854817047
AF261667.1,-15.5006576077,-8.04999929884
AF261666.1,-15.6084979134,-8.10901738842
AF261668.1,-15.1768832954,-8.65270403319
FJ867913.1,2.46217567324,-14.0996286513
AF189021.1,0.229112418646,-14.1472161488
FJ867914.1,0.511070949328,-14.1255551517
FJ867912.1,1.32815746385,-14.128865984
FJ867910.1,2.5414788229,-14.1091078754
AY459535.1,13.8509888102,20.1651483732
AF195902.3,13.8973985591,19.6602348324
AY459533.1,13.8475313226,20.2026090056
KF664567.1,3.55079371814,1.59886378171
KJ619459.1,4.11466583285,-0.788105926603
KJ619459.1,2.20886335891,0.882582365368
KF664568.1,2.99424734352,3.12884276901
HQ224500.1,2.53071659187,3.1718579604
KJ619459.1,3.36681682831,1.56646551908
AF306496.1,-2.79070653893,9.61190989782
AY131267.2,4.13506239286,13.1492396884
AF271693.1,-29.8566036281,-2.39429680459
AX059140.1,7.04851081323,-0.391593262387
AF338467.2,-9.54144588118,-13.9921781817
AF323672.1,24.047860648,2.91976341728
AF323668.1,12.1966463364,22.0666796599
AF323669.1,12.8327233206,21.7799808273
AF323670.1,12.6049091087,21.7835742869
AF323671.1,25.9683159554,1.3963793651
AF323673.1,23.9868682222,3.02189930519
AF232233.1,-17.3195293886,7.52736000563
AF334111.2,4.70782232342,-0.665584582988
AF335538.1,-0.0290239382882,8.5796621549
AY027935.1,2.45425656075,16.794563935
AJ414696.1,21.1376548907,9.5031581002
AJ748296.1,21.1415205766,9.49382200143
AJ344259.1,21.1256490246,9.52724776032
AY007505.3,11.9521776325,15.8813317253
AF408636.1,-16.9360307909,-6.6394091811
AY039807.1,-16.3896388246,-7.9714775696
AY034425.1,-18.0278422749,-6.30394312259
AF399011.1,19.7213132745,-8.02626594682
AJ564013.1,0.0843650773081,10.8720525934
AY052766.1,0.280686729193,8.89354805794
AY050245.2,14.4894535537,17.5104309297
AF301375.1,-0.958601461012,-9.42044828693
AY055382.1,-10.0501657831,3.16855622973
AF440571.2,22.1844243435,-0.758179485584
AF448724.1,-14.1875359469,14.3711705064
AF447491.1,-13.6924179187,16.5092217764
AJ312240.2,11.9863518879,25.8584072787
AF453500.3,2.68160267385,0.733687916744
AF452449.2,2.86015703496,1.917017636
U28974.1,21.9575609637,11.4438121198
AF424782.1,13.3704508986,30.7067929842
AF424783.1,13.7913197671,28.4376597012
AY370674.1,-1.17147174776,-18.7573543438
AY078382.2,-6.42163718876,-11.9103761936
AF428260.1,-15.2420660498,2.52475750599
AY082070.1,21.9797457322,15.9874444022
AY029185.2,-16.2495493396,11.5383287211
AY095314.2,-4.02214150291,-13.6219865112
AP005153.1,-11.3015272507,1.94887194653
AP005154.1,-11.4288257672,2.0043369756
AY288927.2,-2.91549908006,-18.6852245709
AY370673.1,-3.29963557369,-18.6462333134
AJ556162.1,-10.4125571542,1.961435494
FJ839692.1,10.2481499051,8.16247430825
AF493143.1,-12.7636148111,-13.3348001344
EU197055.1,6.41964304326,-6.9390448484
AF513032.1,19.647508574,7.12871775983
AF513033.1,19.6839627101,7.09957673728
AJ505558.1,-22.6068405734,-1.4498254509
AY129330.1,-24.6541783691,-7.42616265656
AY129331.1,-21.6099599073,4.45704824615
KC661272.1,-21.8380536376,-19.011086579
AY129332.1,-21.8581959748,-19.0064877319
AY129333.1,-19.6104829982,16.2667119398
AY129334.1,-22.2430114997,12.0644129803
AY129335.1,-18.5817023669,15.6664087626
AY129336.1,-24.01750499,-6.34258044743
AY129337.1,-25.696988073,3.54493470469
AY129338.1,-18.4682452558,3.68861711815
AY129339.1,-12.4381625606,11.7324563406
AY133112.1,-4.82993922728,2.41485662116
AP013029.1,15.3742316219,1.69431163621
AF543311.2,-12.8222444193,18.4692740812
GQ303264.1,-25.7070437838,15.8912533754
AF547430.1,-25.7019444801,15.8898932194
GQ303259.1,-25.7052053586,15.8920462316
DQ227763.1,28.9429964967,0.805791757087
DQ227764.1,28.0315883463,0.679918394681
AY150271.1,0.278128080651,3.12441199954
AY954956.1,13.353688075,30.7551046999
AB102868.1,0.233069790114,8.90631017677
KF766114.1,27.3117478634,9.80754495961
AY176327.1,27.0685509373,9.50021828035
AY190604.1,-17.4835756337,-13.1015569052
AY242528.1,3.2916590689,1.20081470316
AJ550635.1,15.0304932858,-3.19933262255
AJ550940.2,-24.2408329671,8.03533104318
AY266303.2,7.33633183281,1.05506320889
JX000007.1,-6.16225406184,-21.0666549293
JQ957925.1,-6.16739003185,-21.0993255878
AY247822.1,-6.16973917635,-21.0996435213
JQ965701.1,-6.15062684778,-21.0655921818
JQ965703.1,-6.18831907019,-21.1611706338
JQ965700.1,-6.16557133728,-21.0843524092
AY251033.1,-7.49808515969,4.11552264604
AJ560763.1,1.37271468687,16.0912345982
AY212251.1,24.8830329769,-5.68850504519
AY299121.1,-9.74503116649,-7.40175199921
DQ529280.1,6.60243958766,2.61189268665
AY236756.1,13.4758769388,14.2501662679
AJ567472.1,19.1831049452,2.42569429669
AJ630128.1,17.6333870833,-17.4034690618
AY349011.3,-14.2300953606,19.2232729224
AY357582.2,-12.6192208523,15.449717395
AY369265.2,-12.8048251152,18.5196524259
X07234.1,18.578144506,-3.59239674018
AY370762.1,18.9189612544,-3.69241284029
AY308796.1,1.6078992557,14.4382248472
AY374414.2,-14.9687205951,1.3601637979
AY423772.1,18.3827426405,-2.00124544537
AY453853.1,-13.6996945477,16.4720718414
AY374448.1,-1.62579272646,2.65618852169
AY388628.1,18.743032205,-1.9469606843
AY508486.1,13.5122660952,28.6454895564
AY500152.1,-29.9906682997,-2.2677122108
AY500153.1,-31.0172681769,-2.36447964997
GU459069.1,10.876509985,2.81888077945
AY505112.1,-3.79593637613,-0.351924816041
AY368235.2,-12.823704186,18.4805579196
AY510084.1,-2.69601104634,-1.48106452762
EF057797.1,-12.9104763533,6.0506376199
DQ466086.1,21.7614975726,16.1232225354
AY526908.1,-16.2523687624,11.5348611819
AY526909.1,-16.2528206166,11.5336483918
AY539836.1,-13.0144067029,17.6497510188
GU071092.1,19.8026299335,-16.1662228716
AY939844.2,19.8026492514,-16.1662600366
HQ632825.1,11.0252081244,-8.0555224354
AY940168.2,18.7425349897,-15.185763168
HQ634176.1,11.0224954905,-7.4634345589
AY939843.2,16.484030192,4.86033056194
GU071093.1,16.4842117804,4.86212904119
AY569307.1,7.22968900493,23.3478957794
AJ635161.1,0.38249144946,0.657155105322
AY575774.1,5.94952161236,-12.1202630688
AJ697969.1,-6.42658498211,-4.90199578433
HM114315.1,9.55311255234,3.1896837088
AY605181.1,-13.405172257,18.7375472072
AY576796.1,-23.0390263359,13.1174807091
AY576273.1,-19.5926868299,-4.17482622076
AY616033.2,-9.88766630775,12.9735096665
AY625898.1,-15.6120775735,6.96786768975
AY583235.1,20.5711160518,10.725137999
AY583236.1,20.6035640719,10.7255062994
AJ783769.1,25.9450877531,3.59479586152
JX080301.2,27.2584064205,9.6967246087
AY954969.1,27.2725904144,9.67783782526
JX080305.2,27.3651326259,9.8303066242
JX080300.2,27.3003222149,9.77383917132
JX875065.1,23.8041838255,7.22504853124
KP687432.1,27.3338803981,9.72091513194
KP687431.1,27.3365894787,9.73613539117
EU418428.2,27.3010511056,9.7760629635
FR852584.1,27.2523945703,9.66490854028
JX080303.2,27.3285664647,9.78316112359
JX080302.2,27.3040047934,9.7684935334
JX080304.2,27.4036968962,9.79970334321
AY714348.1,2.96449876453,0.701363120961
AY722806.1,0.216465172172,0.172968019523
AY730274.2,-5.68526979332,13.4778329914
AY616446.1,8.96777214891,15.178527689
AJ842011.2,20.4761621303,19.0887409762
AY739900.2,10.0490062399,13.0895129165
AY682195.1,16.2157543867,-6.45568474912
AJ854042.1,23.0464957945,-4.30242281942
AY699705.1,13.9957146988,15.9127469511
AY701338.1,2.05053864764,20.809574945
AJ875026.1,20.4178894763,-5.38106464217
AY772740.1,5.18582320749,10.3876468485
AY769964.1,15.0728612179,-2.21200773088
AJ888457.1,19.2792435116,-5.86828310846
JF923796.1,-28.6054002666,5.22075128141
AY855346.1,21.7782418419,16.0341958117
AY954948.1,14.5331940402,28.0825786092
HF937074.1,19.7028952812,7.09400178947
AY954949.1,18.8784089,7.86845913949
AY954951.1,0.25754451018,27.668967515
AY954952.1,0.244484770048,27.8444152473
AY954954.1,-2.55471007445,25.1728172377
AY954955.1,13.4035503358,30.4456879701
AY954957.1,13.3649820702,30.6852055985
AY954958.1,0.363181837496,25.2323826868
AY954959.1,0.05635441321,24.8728223202
AY954960.1,-0.399363246326,26.2232547895
AY954961.1,-0.528351751985,26.0261575437
AY954962.1,-1.0034047862,25.7821396673
AY954963.1,-1.1912419777,25.4958150902
KR709303.1,-1.1279442734,25.6258715134
KR709302.1,-1.18339246711,25.5045107547
AY954964.1,-0.789463799027,25.9106881212
AY954965.1,-1.10534821347,25.5474565253
AY954966.1,-1.01644924955,25.6218140975
AY954967.1,-1.11505984173,25.5780480334
AY954968.1,-1.20292817143,25.2146021446
AY962392.1,6.98270124359,1.45986482147
AY986977.1,-4.50262689232,-6.70372392363
AP008953.1,0.259723606557,27.7337734557
AP008954.1,-0.312748106219,26.3376078147
AP008979.1,-9.73204206998,-7.39877241335
HM134276.1,6.40038881704,-2.45999221765
HQ332488.1,-11.9057144367,-3.13360544823
HQ332489.1,-11.9015983296,-3.12613423994
HQ332492.1,-11.9051406758,-3.1231618775
JQ966307.1,-11.3821664359,-3.38316202327
EF204939.1,-11.6937538114,-3.42292204248
HQ332484.1,-11.8770672389,-3.1177080225
V00642.1,-11.8937231802,-3.15782978886
HQ332493.1,-11.9029160134,-3.13046741677
HQ332487.1,-11.8914465188,-3.13951481276
HQ332486.1,-11.8924634198,-3.13882243992
EF108464.1,-11.6260764399,-3.39644385319
EF108465.1,-11.7377227047,-3.24416266091
EF204940.1,-11.8831764093,-3.19340312134
HQ332491.1,-11.9069301316,-3.12693844873
HQ332490.1,-11.9084779019,-3.12737799507
HQ332485.1,-11.9103639516,-3.12500960681
X15031.1,-11.2223731367,-3.54769419054
FJ483839.1,-8.86900684737,-5.10478579343
FJ483837.1,-8.30492654261,-4.73351114954
X03869.1,-8.72674234389,-4.08649452795
FJ483838.1,-9.23954569781,-4.74873781771
AF227250.1,-9.07628736931,-3.60730421875
X07489.1,-8.91996632642,-1.62933958767
AF059243.1,-10.2947728192,-3.11007570439
DQ003260.1,0.250438436812,8.89179114363
JQ780163.1,-2.73726895791,-23.7965668729
DQ029335.1,-2.7372436417,-23.7965823531
DQ003639.1,11.7600305688,25.7208087731
DQ003640.1,11.1607313545,25.7534418116
DQ003641.1,14.6475349608,15.0682382014
DQ003642.1,11.0469757214,25.5227499137
AJ972879.2,24.9896095431,7.83093687251
AP008986.1,-12.8935449632,16.0944227253
DQ087285.2,-12.5075141229,18.6820103889
CP008753.1,-13.9412465384,19.15750996
JX681814.1,-13.9387552069,19.1549884734
AM040673.1,-14.858543996,9.24546648541
FJ982340.1,-13.7340884045,16.5119130096
DQ121662.1,5.51518716078,5.19871102251
DQ123818.2,1.86245867146,5.64680897425
EU794049.1,0.475207259501,13.7462662992
AB231700.1,9.55073007924,-10.2403210668
AY257527.1,2.04415287579,20.8191464268
AJ536073.2,2.04354054756,20.8195612922
DQ114220.1,1.47167684151,16.7163394582
DQ126339.2,-1.48875152709,6.5746737994
DQ111067.1,-8.06643188693,-19.4460133859
AM084414.1,-8.06730323046,-19.4460922206
AM084415.1,-1.9803938647,-18.7937546996
DQ150593.1,10.3174864728,28.2156941591
AM087120.2,20.4476177459,-3.09166010328
AM087121.2,20.4541854101,-3.11585825693
AM087122.1,20.4181428481,-3.13041668078
AM087123.2,20.4568859979,-3.1162634068
DQ163912.1,-16.5237507435,6.22322587893
DQ163913.1,-8.73972101393,15.2602605704
DQ163914.1,5.95584049071,-12.117135041
DQ163915.1,5.89008136051,-9.73244733172
DQ163916.1,-22.1413289935,1.56694409198
DQ163917.1,-9.32984466072,8.37349439459
DQ222853.1,10.3120925872,28.2379915446
DQ289556.1,10.3074979591,28.2361580748
DQ221100.2,10.3338481279,28.2416909275
DQ222855.1,10.2671120654,28.199803328
DQ222851.1,10.3147213437,28.2420869408
EU570103.1,0.442302888825,8.51339450928
DQ203855.1,-12.75581599,15.6422184796
KM607002.1,11.8036309562,7.87291077862
KJ477685.1,11.7807076583,7.87962361065
KJ477686.1,11.8125468822,7.90761358628
KM607003.1,11.8035640199,7.87204072263
AF158101.6,11.8124814437,7.88039006357
KJ477684.1,11.8051907766,7.87482956137
HM137666.1,11.8067681465,7.8716801786
KC182544.1,29.4418899777,1.09125847871
KM091442.1,27.2580093534,2.04816051328
JQ740795.1,27.3245469918,0.645902399838
JQ740812.1,27.3423651782,1.51296436253
KC522412.1,27.7861977971,0.58085120473
JQ740793.1,29.2898276438,3.27867148661
JQ740814.1,29.2962385447,3.26947207981
KM091444.1,26.7373621407,0.168623266133
JQ740807.1,27.0683562952,1.56379934686
JQ740791.1,29.2550701667,3.23798499043
JQ740806.1,29.2137445318,3.1015667871
JQ740796.1,27.2482967127,2.60522346607
KC182543.1,26.8039685024,1.75350483688
JQ740805.1,27.1770253332,1.83171138514
KM091443.1,26.7002629647,0.210185591332
JQ740803.1,29.2246993475,3.13961457547
JQ740794.1,29.2565673356,3.25810619181
GQ979703.1,28.1453721322,0.553406276204
JQ740799.1,29.2537916132,3.24176788401
KC182545.1,27.5545772009,0.582967738768
JQ740808.1,27.1807558465,3.27901761533
JQ740802.1,29.2218166072,3.26232754006
JQ740792.1,27.331281619,1.98056605314
DQ490056.1,10.0151455624,25.1062907675
JQ740810.1,29.2142826659,3.16471519708
JQ740790.1,27.4019656268,3.44299862258
JQ740801.1,29.2331603783,3.25262478423
JQ740797.1,27.2152737055,0.977148022978
JQ740798.1,29.2545291931,3.25387026218
JQ740800.1,29.2372483838,3.23804634287
KC182550.1,30.6023301285,2.00304712406
KC182548.1,30.6828194454,1.55434613539
JQ740811.1,29.2457582036,3.26809103458
JQ740809.1,29.2580268537,3.24909530912
KC182549.1,30.6448461465,2.41583096379
DQ838728.1,11.8539495662,22.2367811043
AF489521.1,12.929176368,21.8132656276
AM156909.1,5.58857480288,10.6817517259
DQ289555.1,10.2849534975,28.1809224248
AB243556.1,13.478924538,28.5784524614
DQ320509.1,13.9141723867,19.5521965582
DQ340064.2,5.50620481504,16.3929304908
AM183667.1,-4.05578616887,-21.6127615671
DQ372923.1,-22.4014006594,14.428701792
AM749121.1,10.4566453055,19.361783271
DQ785801.1,-5.76663682698,3.72732609995
AP009146.1,-5.76671916803,3.72727303043
DQ398041.1,-21.573855857,4.39894146846
DQ398053.1,-25.6954228573,3.5470697998
DQ398043.1,-19.9612448619,-18.3947056232
DQ398044.1,-22.1699728941,11.8486105907
DQ398042.2,-16.4505504898,21.277635208
DQ398045.1,-24.6894276635,-7.96407569497
DQ398046.1,-25.7026553196,15.890303661
DQ398047.1,-19.858402092,-4.70571877414
DQ398051.1,-19.7843389689,-4.48763685189
DQ398050.1,-24.9494493319,-7.73383217396
DQ398049.1,-28.0713561486,8.68529363717
DQ398048.1,-22.2468981453,12.057534554
DQ398052.2,-18.0014293791,-8.42875854066
HQ424691.1,-11.3842370718,2.10458219464
AP000363.1,-11.4391044919,2.00395271789
FM180578.1,-10.3636360551,1.98182143136
DQ079885.1,9.91769664507,-23.1815148181
EF380010.1,10.5113702333,-18.9060136892
EF380027.1,11.0606790522,-18.3634594691
AF176030.1,6.01082148379,-20.3385983932
EF380012.1,11.273139313,-18.5344041408
DQ079887.1,5.74701418895,-18.0375297506
DQ079892.1,9.93258514167,-23.1949048306
AF299303.1,4.60904989665,-21.8386211111
EF380009.1,8.86946870349,-20.7237912237
EF380011.1,11.5362551607,-18.5968426505
AF299310.1,6.2874949782,-21.0771691653
DQ079882.1,5.73004133447,-18.0459477749
AF176028.1,5.99711787187,-20.326918696
EF380021.1,10.8419230528,-19.1015507597
EF380031.1,9.23797410918,-19.7671103391
JF719727.1,7.9406721177,-22.3734595684
AF176033.1,7.14077622016,-20.0762637453
AF299304.1,6.8244957409,-21.4813447871
AF299306.1,6.96030083111,-22.7440570726
DQ079881.1,10.0870387858,-20.7138437592
EF380017.1,10.4576895519,-19.1778041066
M14428.1,7.98995049319,-17.7108412658
AF299309.1,7.43250701686,-21.2999534542
EF380020.1,10.0464879197,-19.3652913619
EF380029.1,11.9987042467,-18.9715060483
EF380015.1,11.0379473311,-18.8363085951
J02482.1,8.25371682093,-21.3145633434
GU385905.1,7.02160817894,-21.4790297476
HM775308.1,8.50439228252,-20.5512355497
HM775309.1,8.31299449822,-20.332090088
HM775307.1,8.38886386606,-20.7975021303
JF719728.1,7.91750150928,-22.7591638738
AF274751.1,8.00462824388,-17.7145002423
AF299311.1,6.22751001424,-21.7329379551
DQ079888.1,9.91854623345,-23.1730353049
DQ079889.1,9.91671380992,-23.1707612866
AF176029.1,7.16574014745,-20.1053915255
DQ079886.1,5.59438451811,-18.6004296644
AF299300.1,7.96237434444,-21.428965246
AF176031.1,7.19882406329,-20.1466343569
KJ997912.1,6.92219435773,-18.9444435151
JF719726.1,7.8038389474,-22.0735622386
AF176027.1,7.38597257502,-20.7455341472
EF380023.1,11.371711419,-18.2021471049
AF299312.1,6.41451940576,-21.8115502372
DQ079891.1,8.60893231338,-18.7294716142
GQ153915.1,2.03400710145,-18.4579515054
AF299302.1,8.24591288496,-21.5851928869
EF380025.1,12.1410803836,-19.6989193201
HM775311.1,8.39788483753,-20.1915198773
EF380032.1,9.15691086393,-19.7956569377
EF380016.1,10.5155527904,-19.4190960245
AF299307.1,6.94072633388,-22.6923595423
DQ079880.1,10.0183165707,-21.0652634195
DQ079884.1,5.58846400072,-18.6058411689
DQ079883.1,9.94531262838,-23.173639241
DQ079893.1,4.64732920832,-18.4353930011
DQ079895.1,4.64496179374,-18.4380117815
AF299305.1,8.48482439484,-22.4495928654
EF380014.1,11.7560392875,-20.5898955582
AF176032.1,5.95037406814,-20.2994591067
EF380026.1,11.2109468821,-18.2929250332
DQ079894.1,8.58810789095,-18.7227420229
HM775306.1,8.23788683982,-21.2368666324
CP004084.1,8.03107134735,-21.1629474783
AF176034.1,8.25481142457,-21.3058042299
AF299313.1,7.23926840275,-22.4928265146
HM775310.1,8.32362843621,-20.2316232921
